GEO_TYPE,GEO_ID,GEO_LABEL,GEO_DISPLAY_NAME,,Latino ,White ,Black ,Native American ,Asian or Pacific Islander ,Other Race ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021302,"Census Tract 213.02, Bronx County, New York",,0,51.894,1.056739,45.92749,0,1.121769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021501,"Census Tract 215.01, Bronx County, New York",,0,74.98425,0.567108,23.27242,0,0,1.176223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021502,"Census Tract 215.02, Bronx County, New York",,0,72.73738,0.98444,25.53191,0,0,0.746269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021601,"Census Tract 216.01, Bronx County, New York",,0,55.32359,11.62143,22.68615,0,4.360937,6.007887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021602,"Census Tract 216.02, Bronx County, New York",,0,41.08514,1.689132,34.07268,0.580106,18.23921,4.333731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021700,"Census Tract 217, Bronx County, New York",,0,54.47919,1.438711,43.23806,0.364473,0.47957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021800,"Census Tract 218, Bronx County, New York",,0,62.83843,2.576419,27.30713,0,6.972344,0.305677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005021900,"Census Tract 219, Bronx County, New York",,0,89.05429,1.313485,9.194396,0.437828,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022000,"Census Tract 220, Bronx County, New York",,0,77.27691,0.965961,13.79945,0,7.543698,0.413983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022101,"Census Tract 221.01, Bronx County, New York",,0,74.54407,0.177305,20.74468,0,3.292806,1.241135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022102,"Census Tract 221.02, Bronx County, New York",,0,80.48366,1.51143,14.18855,0,0.39675,3.419611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022200,"Census Tract 222, Bronx County, New York",,0,60.21765,4.594921,14.57074,0,18.22854,2.38815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022300,"Census Tract 223, Bronx County, New York",,0,69.15202,2.202048,24.16457,0,0,4.48136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022401,"Census Tract 224.01, Bronx County, New York",,0,70.11044,8.371927,16.60135,0,4.702529,0.213751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022403,"Census Tract 224.03, Bronx County, New York",,0,68.31987,14.32154,14.85093,0,0,2.507662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022404,"Census Tract 224.04, Bronx County, New York",,0,48.7925,23.54045,20.89097,0.398593,4.009379,2.368113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022500,"Census Tract 225, Bronx County, New York",,0,64.96445,0.414692,30.6872,0,3.649289,0.28436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022701,"Census Tract 227.01, Bronx County, New York",,0,59.25344,1.098901,36.92657,0,2.354788,0.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022702,"Census Tract 227.02, Bronx County, New York",,0,57.33057,0.760719,29.66805,0,8.921162,3.319502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022703,"Census Tract 227.03, Bronx County, New York",,0,60.67606,5.971831,19.21127,0,13.80282,0.338028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022800,"Census Tract 228, Bronx County, New York",,0,50.74425,17.23613,19.58728,0,11.75575,0.67659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022901,"Census Tract 229.01, Bronx County, New York",,0,63.25664,2.035398,28.15929,1.522124,1.415929,3.610619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005022902,"Census Tract 229.02, Bronx County, New York",,0,71.61017,0.635593,23.91041,0,0.635593,3.208232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023000,"Census Tract 230, Bronx County, New York",,0,46.6893,26.65535,13.14092,0,10.32258,3.191851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023100,"Census Tract 231, Bronx County, New York",,0,59.69697,2.969697,37.33333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023200,"Census Tract 232, Bronx County, New York",,0,59.91858,24.42635,7.253886,0,4.996299,3.404885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023301,"Census Tract 233.01, Bronx County, New York",,0,75.91398,0,23.51254,0,0.095579,0.477897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023302,"Census Tract 233.02, Bronx County, New York",,0,78.50597,1.277423,18.46709,0,1.749514,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023501,"Census Tract 235.01, Bronx County, New York",,0,82.57364,0.496124,14.85271,0,0.992248,1.085271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023502,"Census Tract 235.02, Bronx County, New York",,0,81.09862,3.222318,12.54325,0,1.621972,1.513841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023600,"Census Tract 236, Bronx County, New York",,0,54.98236,32.01058,8.377425,0,4.62963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023702,"Census Tract 237.02, Bronx County, New York",,0,70.70376,1.718494,22.83142,0,0.327332,4.418985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023703,"Census Tract 237.03, Bronx County, New York",,0,76.63892,3.295179,18.07145,0,1.664932,0.329518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023704,"Census Tract 237.04, Bronx County, New York",,0,76.6055,0.700145,20.6422,0,0.386287,1.665862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023800,"Census Tract 238, Bronx County, New York",,0,64.96235,13.91201,15.57669,0,5.54895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005023900,"Census Tract 239, Bronx County, New York",,0,80.41861,0.491741,18.53486,0.554785,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024000,"Census Tract 240, Bronx County, New York",,0,67.09624,6.361393,24.84234,0,0.932273,0.767754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024100,"Census Tract 241, Bronx County, New York",,0,68.8915,2.230421,27.352,0,0.452792,1.073285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024300,"Census Tract 243, Bronx County, New York",,0,67.6109,0.534474,25.93978,0,5.433814,0.481026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024400,"Census Tract 244, Bronx County, New York",,0,52.28645,40.07765,5.522002,0,2.113891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024501,"Census Tract 245.01, Bronx County, New York",,0,74.88979,0.440852,23.40191,0,0.936811,0.330639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024502,"Census Tract 245.02, Bronx County, New York",,0,72.5896,0.429076,26.93084,0,0,0.05048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024600,"Census Tract 246, Bronx County, New York",,0,46.32792,39.58155,3.031597,0,10.76003,0.29889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024700,"Census Tract 247, Bronx County, New York",,0,42.83481,1.250651,54.14278,0,1.771756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024800,"Census Tract 248, Bronx County, New York",,0,24.42276,53.62602,12.65041,0.617886,8.227642,0.455285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005024900,"Census Tract 249, Bronx County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025000,"Census Tract 250, Bronx County, New York",,0,26.47815,55.56372,1.358795,0,14.79985,1.799486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025100,"Census Tract 251, Bronx County, New York",,0,70.34053,1.383399,19.13956,0,8.026756,1.10976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025200,"Census Tract 252, Bronx County, New York",,0,34.86306,44.07846,3.182828,0.333087,14.95189,2.590674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025300,"Census Tract 253, Bronx County, New York",,0,76.43882,0.624473,15.40928,2.177215,4.438819,0.911392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025400,"Census Tract 254, Bronx County, New York",,0,27.9703,55.14851,3.514851,0,10.49505,2.871287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025500,"Census Tract 255, Bronx County, New York",,0,82.39163,1.602294,14.97723,0.455389,0,0.573453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025600,"Census Tract 256, Bronx County, New York",,0,42.48292,24.25968,24.03189,0,8.200456,1.025057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005025700,"Census Tract 257, Bronx County, New York",,0,77.49333,2.346667,20.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026100,"Census Tract 261, Bronx County, New York",,0,37.79449,4.06015,52.73183,0,2.706767,2.706767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026300,"Census Tract 263, Bronx County, New York",,0,74.31396,8.760866,16.10704,0.681779,0,0.136356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026400,"Census Tract 264, Bronx County, New York",,0,47.01831,40.13051,4.930216,0.362516,6.996556,0.5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026500,"Census Tract 265, Bronx County, New York",,0,79.21298,4.81666,6.222052,0,7.691325,2.056982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026601,"Census Tract 266.01, Bronx County, New York",,0,55.50518,35.88083,5.051813,0,2.882124,0.680052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026602,"Census Tract 266.02, Bronx County, New York",,0,49.50276,37.73481,8.821363,0.515654,1.970534,1.45488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026701,"Census Tract 267.01, Bronx County, New York",,0,69.59939,2.789047,7.606491,0,17.41886,2.586207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026702,"Census Tract 267.02, Bronx County, New York",,0,77.59586,2.336972,15.51917,0,2.00112,2.546879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005026900,"Census Tract 269, Bronx County, New York",,0,73.34044,5.198614,14.66276,0,3.972274,2.825913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005027300,"Census Tract 273, Bronx County, New York",,0,75.91981,3.667033,16.74612,0,2.395795,1.271238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005027401,"Census Tract 274.01, Bronx County, New York",,0,20.92457,75.3152,0,0,3.76023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005027402,"Census Tract 274.02, Bronx County, New York",,0,23.84013,71.68809,0.866406,0,3.102292,0.503074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005027600,"Census Tract 276, Bronx County, New York",,0,13.55932,35.59322,50.84746,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005027700,"Census Tract 277, Bronx County, New York",,0,70.92136,11.02432,12.99485,0.852121,2.73389,1.47346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005027900,"Census Tract 279, Bronx County, New York",,0,58.81346,16.62864,15.40217,2.681118,6.046777,0.427838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028100,"Census Tract 281, Bronx County, New York",,0,38.43302,29.56006,25.75383,0.370737,2.545724,3.336629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028300,"Census Tract 283, Bronx County, New York",,0,67.5773,3.812669,28.61003,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028400,"Census Tract 284, Bronx County, New York",,0,38.71907,24.45415,29.54876,0.582242,2.765648,3.930131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028500,"Census Tract 285, Bronx County, New York",,0,37.78928,45.95006,3.501827,0,11.2972,1.461632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028600,"Census Tract 286, Bronx County, New York",,0,41.84874,42.68908,1.764706,0,11.68067,2.016807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028700,"Census Tract 287, Bronx County, New York",,0,51.60681,29.77316,11.43667,0,5.797101,1.386263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028800,"Census Tract 288, Bronx County, New York",,0,19.27609,63.83277,5.527497,0,11.36364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005028900,"Census Tract 289, Bronx County, New York",,0,66.11661,19.29593,3.674367,0,4.862486,6.050605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005029301,"Census Tract 293.01, Bronx County, New York",,0,14.14687,73.43413,6.209503,0,2.159827,4.049676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005029302,"Census Tract 293.02, Bronx County, New York",,0,19.41784,69.12676,6.29108,0,3.624413,1.539906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005029500,"Census Tract 295, Bronx County, New York",,0,31.84401,47.14874,12.30649,0,6.212032,2.488732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005029600,"Census Tract 296, Bronx County, New York",,0,23.59281,28.92216,18.26347,0.538922,27.84431,0.838323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005029700,"Census Tract 297, Bronx County, New York",,0,22.11994,61.47838,5.048815,0,9.372385,1.980474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005030000,"Census Tract 300, Bronx County, New York",,0,51.34939,31.55226,4.473827,0,12.08114,0.54338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005030100,"Census Tract 301, Bronx County, New York",,0,34.2246,56.68449,4.048892,0,3.743316,1.298701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005030200,"Census Tract 302, Bronx County, New York",,0,23.5038,7.402532,60.58734,0,1.002532,7.503797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005030701,"Census Tract 307.01, Bronx County, New York",,0,15.70997,75.77417,2.832326,0,3.682024,2.001511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005030900,"Census Tract 309, Bronx County, New York",,0,18.91391,69.77483,5.615894,0.503311,4.529801,0.662252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005031000,"Census Tract 310, Bronx County, New York",,0,28.6237,34.7225,26.99736,0,7.176255,2.480179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005031200,"Census Tract 312, Bronx County, New York",,0,15.33413,42.78043,17.8401,0,22.01671,2.02864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005031400,"Census Tract 314, Bronx County, New York",,0,36.43411,37.6197,9.849521,0,11.67351,4.423165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005031600,"Census Tract 316, Bronx County, New York",,0,31.32859,38.655,15.03554,0,12.24713,2.733734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005031800,"Census Tract 318, Bronx County, New York",,0,33.0697,43.05487,18.19081,0,4.794859,0.889768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005031900,"Census Tract 319, Bronx County, New York",,0,21.10092,65.44343,7.798165,0,4.740061,0.917431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005032300,"Census Tract 323, Bronx County, New York",,0,14.62754,70.72235,8.893905,0,4.785553,0.970655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005032400,"Census Tract 324, Bronx County, New York",,0,61.31702,10.14754,21.3746,0,0.935588,6.225261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005032600,"Census Tract 326, Bronx County, New York",,0,25.97741,43.93281,14.0168,0,16.07298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005032800,"Census Tract 328, Bronx County, New York",,0,54.83109,12.59154,22.34822,0,7.961257,2.267895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033000,"Census Tract 330, Bronx County, New York",,0,58.81739,26.8,12.57391,0,1.478261,0.330435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033201,"Census Tract 332.01, Bronx County, New York",,0,66.47465,15.73733,11.72811,0,1.658986,4.400922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033202,"Census Tract 332.02, Bronx County, New York",,0,55.1599,11.20435,26.87684,0,4.12792,2.630982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033400,"Census Tract 334, Bronx County, New York",,0,64.78202,8.991826,24.6594,0,1.566757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033500,"Census Tract 335, Bronx County, New York",,0,14.67181,70.02896,4.92278,0,7.480695,2.895753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033600,"Census Tract 336, Bronx County, New York",,0,53.98035,3.078727,39.78889,0,1.641988,1.510043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033700,"Census Tract 337, Bronx County, New York",,0,18.06396,66.465,4.580812,0,6.784788,4.105445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005033800,"Census Tract 338, Bronx County, New York",,0,45.25431,5.585831,41.14441,0,6.993642,1.021798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005034000,"Census Tract 340, Bronx County, New York",,0,55.44351,5.186252,31.61144,1.255402,2.037456,4.465939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005034200,"Census Tract 342, Bronx County, New York",,0,41.28937,5.11811,45.22638,0,7.185039,1.181102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005034300,"Census Tract 343, Bronx County, New York",,0,41.81034,41.133,14.34729,0,1.231527,1.477833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005034400,"Census Tract 344, Bronx County, New York",,0,33.36233,9.308395,37.84254,0,10.7873,8.699435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005034500,"Census Tract 345, Bronx County, New York",,0,30.51048,45.26409,6.757156,0,16.67158,0.796695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005034800,"Census Tract 348, Bronx County, New York",,0,47.54874,2.393922,46.27294,0,0.960436,2.823968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005035000,"Census Tract 350, Bronx County, New York",,0,26.96264,2.815376,64.86194,0,3.898213,1.46183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005035100,"Census Tract 351, Bronx County, New York",,0,32.27513,52.21387,5.096074,0,7.964355,2.450571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005035600,"Census Tract 356, Bronx County, New York",,0,23.95339,2.632715,62.32197,0.043159,6.128615,4.920155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005035800,"Census Tract 358, Bronx County, New York",,0,19.21336,2.306169,73.04754,2.079796,2.320317,1.032824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005035900,"Census Tract 359, Bronx County, New York",,0,74.49631,0,23.88206,0,1.179361,0.44226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036000,"Census Tract 360, Bronx County, New York",,0,33.46862,9.241336,46.01936,0,8.148611,3.122073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036100,"Census Tract 361, Bronx County, New York",,0,73.7724,0.381553,25.79628,0,0.033179,0.016589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036300,"Census Tract 363, Bronx County, New York",,0,78.1904,1.033691,20.07402,0,0,0.701889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036400,"Census Tract 364, Bronx County, New York",,0,13.09804,0,81.72549,3.137255,0,2.039216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036501,"Census Tract 365.01, Bronx County, New York",,0,54.72244,1.315443,42.96238,0,0,0.999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036502,"Census Tract 365.02, Bronx County, New York",,0,77.08233,2.936928,18.24747,0,1.733269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036700,"Census Tract 367, Bronx County, New York",,0,75.03671,1.211454,23.42144,0,0,0.330396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036800,"Census Tract 368, Bronx County, New York",,0,22.79889,1.853568,75.34754,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036901,"Census Tract 369.01, Bronx County, New York",,0,73.42282,0.178971,23.6689,0,2.102908,0.626398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005036902,"Census Tract 369.02, Bronx County, New York",,0,59.39918,1.183432,39.41739,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037000,"Census Tract 370, Bronx County, New York",,0,25.24834,2.81457,70.73675,0,0.372517,0.827815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037100,"Census Tract 371, Bronx County, New York",,0,55.12821,2.089269,40.07597,0,0.42735,2.279202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037200,"Census Tract 372, Bronx County, New York",,0,31.16343,1.292705,58.17175,0,2.216066,7.156048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037300,"Census Tract 373, Bronx County, New York",,0,63.76989,2.080783,33.50236,0,0.017486,0.629481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037400,"Census Tract 374, Bronx County, New York",,0,41.68383,0.952626,52.65191,0,2.960865,1.750772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037504,"Census Tract 375.04, Bronx County, New York",,0,59.50461,5.040323,33.55415,0,1.900922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037600,"Census Tract 376, Bronx County, New York",,0,50.12225,2.689487,36.47107,6.805216,3.91198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037800,"Census Tract 378, Bronx County, New York",,0,31.28983,1.972686,66.1912,0,0.546282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005037900,"Census Tract 379, Bronx County, New York",,0,50.06962,1.253233,44.79809,0,0.477422,3.401631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038000,"Census Tract 380, Bronx County, New York",,0,19.78821,1.41196,74.21096,0,1.972591,2.616279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038100,"Census Tract 381, Bronx County, New York",,0,72.0324,0.544919,24.74227,0,1.620029,1.060383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038200,"Census Tract 382, Bronx County, New York",,0,22.46556,1.660191,73.93147,0,1.377605,0.565171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038301,"Census Tract 383.01, Bronx County, New York",,0,72.21981,1.346655,24.71764,0,0.173762,1.542137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038302,"Census Tract 383.02, Bronx County, New York",,0,55.38307,0.333834,43.18144,0,0,1.101652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038500,"Census Tract 385, Bronx County, New York",,0,68.86693,0.777801,29.17805,0,0,1.177213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038600,"Census Tract 386, Bronx County, New York",,0,9.869071,1.531621,79.16255,0,9.02915,0.407609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038700,"Census Tract 387, Bronx County, New York",,0,63.94074,19.79259,13.65926,0,1.244444,1.362963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36005038800,"Census Tract 388, Bronx County, New York",,0,23.15831,0.15674,74.88245,0,1.293103,0.509404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
